type_label,post_id,reply_id,comment_id,subject,content,author_id,author_nickName,public_time,follow_count,vote_count
2,1003488810,1013407768,,,长乐青山龙眼是福州的水果特产，因其晚熟、核小、质脆、单果大、味甜等特点，在众多龙眼中迅速脱颖而出，成为长乐的果中珍品。,1023676334,我是青年但不文艺,1500772774959,0,0
2,1003488810,1013406018,,,<p>家乡在皖南地区。没有什么特色水果，但是会有桃园，葡萄园。葡萄有国产的夏黑品种，皮很紫，很甜，一般无籽，很好吃。</p><p>总的来说还是有很多水果的。</p><p><br ></p>,1028251243,吕林东,1500691201795,0,0
2,1003488810,1013401666,,,<p>家乡在皖南地区。没有什么特色水果，但是会有桃园，葡萄园。葡萄有国产的夏黑品种，皮很紫，很甜，一般无籽，很好吃。</p><p>皖南山区的话会有很多的枇杷跟橘园。枇杷很有特色，秋冬开花春天成熟。</p><p>总统来说还是有很多水果的。</p>,1026918656,fiora1900163com,1500645015544,0,0
2,1003488810,1013397785,,,家在浙江。。好像没什么特别的，但是枇杷，橘子，柚子，无花果，草莓什么的都见过有,1014329394,紫轩小倩,1500643996080,0,0
2,1003488810,1013401638,,,家乡在湖北东南部，似乎没有什么是特有的水果，但所有的水果种类也有很多。印象中有柑橘（偏小，甜度不算很高，果肉内无籽，结果期为10月-1月都有），李（个小，偏酸，结果期为6月中旬），桃（油桃，毛桃），枣（多为青枣），枇杷（结果期为4月），还有野生的树莓（每年5月至6月初结果，多种类）。,1498153,weicloudx,1500643108627,0,0
2,1003488810,1013400614,,,柑橘，过年时节到处都是柑橘，还有血柑，很好吃，应属乔木植物，柑果类。,1021764650,浅色的记忆mooc,1500633192690,0,0
2,1003488810,1013398378,,,家乡广东省茂名，此地水果丰富且产量多，特色水果有三华李、香蕉、菠萝蜜、龙眼、荔枝、黄皮、火龙果……龙眼是常绿乔木果树，果实属荔枝类，食用部分为肉质的假种皮。花期春夏间，果期夏季。龙眼含丰富的葡萄糖、蔗糖和蛋白质等，含铁量也比较高，可提高热能、补充营养。用途以果品为主，果实可酿酒，木材坚实耐水湿，是造船、家具、细工等的优良材料。,2034270,楚桦,1500615315659,0,1
2,1003488810,1013402173,,,我的家乡处于暖温带南部，其实这里的特产中并没有什么知名的水果，不过有一个种植葡萄的生态园以及一个本地一个小镇上盛产的西瓜。葡萄的生态园我夏天是去过的，可能是由于温暖的气候的影响，而且大棚里没有雨水，应该由于这个所以普通并不是很大。西瓜的话抗得住这边的气候，栽培没有什么大问题，这段时间的雨水也滋润的很好，所以又大口感也好。家里原先种植过枣树与桃树以及石榴，周围人家有柿树和樱桃，属于落叶果树，而且这里也确实是属于北方。,1027376978,高16财管2陈默雷16号,1500608602141,0,0
2,1003488810,1013401170,,,我家乡的特色水果是黄皮果，其果树是常绿果树，生长适应亚热带偏热带的地方，热量要求高，生长习性为乔木，果实构造为浆果，充满浆汁，浆汁味酸性。,1027999562,Merlynmooc,1500606599684,0,0
2,1003488810,1013401151,,,家在河南禹州，山上有野葡萄和酸枣，酸枣可以直接吃，酸酸的，沙沙的。野葡萄一般是泡酒喝，不过我没喝过。这里有核桃园和李子园，没事去摘一些，味道不逊于卖的。夏天，漫山遍野的洋槐花，挺甜的。小学时放暑假就去山上捋着吃，很怀念！,1018016095,mooc1466638209872,1500605142138,0,2
2,1003488810,1013397029,,,<p>葡萄，茎细长，蔓生不能直立，必须依靠支持物才能生长。浆果类果树，由子房或联合其他花器发育成肉汁化且充满浆汁的可实用性部分。<br ></p>,1023038467,木卿瑾心,1500561367912,0,1
2,1003488810,1013393788,,,<p>温岭，高橙，酸甜，以酸为主。性凉，降火。</p>,575936,caishuenbin,1500548362406,0,0
2,1003488810,1013392667,,,<p>无籽黄皮特别甜</p>,1027469870,SORAmooc6,1500544292357,0,0
2,1003488810,1013395584,,,<p>无花果，很甜，很大<br ></p>,1023983514,大提堤哩,1500541854869,0,0
2,1003488810,1013394466,,,<p>东北因为天气冷，水果好吃的不多，本地盛产一种沙果叫123，到季的时候会有很多，酸甜口的特别好吃，脆的面的都有。</p>,3140313,MOOC20151118,1500534337999,0,0
2,1003488810,1013391478,,,"我的家乡是浙江温岭，特色水果是温岭高橙，<span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >属杂柑类常绿果树，系橙、柚的自然杂交品种。果实呈金黄色、个大而饱满，果肉汁水丰盈，风味<a href=""https://wapbaike.baidu.com/item/%E7%8B%AC%E7%89%B9/33167""    style=""text-decoration: none;""  >独特</a>、营养丰富，味道酸甜适中、清香可口，略带苦味和麻舌感。</span>
<p style=""margin: 0.15rem 0px 0px;""  ><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >温岭高橙富含柠碱和<a href=""https://wapbaike.baidu.com/item/%E9%BB%84%E9%85%AE%E7%B1%BB""  style=""text-decoration: none;""  >黄酮类</a>等功能活性成分，被温岭当地消费者认为具有清热降火、健脾益胃、软化血管、延缓衰老和抗癌等功效<span class=""sup""  style=""vertical-align: text-top; line-height: 1;""  >[1]</span>，是一种集营养与保健于一体的优良地方特色品种，深受当地人的喜爱。</span>
</p>
<p style=""margin: 0.15rem 0px 0px;""  ><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >据明<a href=""https://wapbaike.baidu.com/item/%E5%98%89%E9%9D%96/5520882""    style=""text-decoration: none;""  >嘉靖</a>时所撰《<a href=""https://wapbaike.baidu.com/item/%E5%A4%AA%E5%B9%B3%E5%8E%BF%E5%BF%97""  style=""text-decoration: none;""  >太平县志</a>》所载，温岭及玉环地区（温岭、玉环明代属于太平县）已经有了高橙的种植，其栽培历史从该县志出版起计算，至少有470多年历史。我国著名园艺学家，原浙江农业大学（现<a href=""https://wapbaike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6""  style=""text-decoration: none;""  >浙江大学</a>）教授吴耕民曾专门对<a href=""https://wapbaike.baidu.com/item/%E8%91%A1%E8%90%84%E6%9F%9A""  style=""text-decoration: none;""  >葡萄柚</a>的原生品种进行考证，撰文推定温岭高橙是葡萄柚的原生种<span class=""sup""  style=""vertical-align: text-top; line-height: 1;""  >[2]</span>。</span>
</p>
<p style=""margin: 0.15rem 0px 0px;""  ><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >1997年，经过选育并推广的高橙优株被浙江省农作物品种审定委员会正式认定为""温岭高橙""品种，从1997年起""高橙""的正式名称为""温岭高橙</span>
</p>",1028435143,张敏娴,1500533010615,0,0
2,1003488810,1013391037,,,"家乡是广东的，我比较喜欢的特色水果是波萝。
叶多数，莲座式排列，剑形，顶端渐尖，全缘或有锐齿，腹面绿色，背面粉绿色，边缘和顶端常带褐红色，生于花序顶部的叶变小，常呈红色。花序于叶丛中抽出，状如松球；苞片基部绿色，上半部淡红色，三角状卵形；萼片宽卵形，肉质，顶端带红色；花瓣长椭圆形，端尖，上部紫红色，下部白色。聚花果肉质。花期夏季至冬季。凤梨营养丰富，其成分包括糖类、蛋白质、脂肪、维生素A、B1.B2.C、蛋白质分解酵素及钙、磷、铁等，尤其以维生素C含量最高。",1024441487,林华杏,1500475368237,0,0
2,1003488810,1013385897,,,我的家乡在广东，这边很常见到龙眼树，有些居民家里都会种上棵龙眼树。龙眼树属于常绿，热带果树。夏季果实成熟，就有新鲜清甜的龙眼吃。这种果树小虫子很多，它们变卵时很容易沾到阳台的衣服上。但为了好吃的龙眼，小虫子又算得了什么！,1024461472,提米苏拉,1500469432420,0,0
2,1003488810,1013385854,,,<p>家乡最有名的水果是葡萄，每年8月到9月都会举办大圩葡萄节，游客自行采摘，享受田间风光。大圩葡萄形肥味美、物美价廉，引进腾稔、白玫瑰、美人指、青红提、京亚等10多个品种。个人认为最好吃的是巨峰，酸甜适中，果皮薄而易剥，果肉呈浅绿色，脆嫩爽滑，果汁丰富。到丰收时节，看一串串从浅绿到深紫的葡萄挂在藤上，果实饱满喜人，让人爱不释手。手握剪刀，采着采着就是好几筐。常常是一家人或几家人开车一起去，采完葡萄在就近的农家乐聚餐，吃饱喝足，满载而归。每年的葡萄节，家家都是一冰箱的葡萄，保藏好的，去一次采的能吃上好多天。</p><p>葡萄属于被子植物门、双子叶植物纲、原始花被亚纲、鼠李目、葡萄科、葡萄属，落叶木质藤本果树，浆果类，花期4-5月，果期8-9月。葡萄生长时所需最低气温约12℃-15℃，最低地温约为10℃-13℃，花期最适温度为20℃左右，果实膨大期最适温度为20℃-30℃。葡萄对水分要求较高，在生长初期或营养生长期时需水量较多，生长后期或结果期，根部较为衰弱，需水较少。葡萄性平、味甘酸，入肺、脾、肾经，有补气血、益肝肾、生津液、强筋骨、止咳除烦、补益气血、通利小便的功效。葡萄皮中的白藜芦醇、葡萄籽中的原花青素含量都高于葡萄的其他部位，也高于其他大多数果树，且具有极高的药用价值，已经成为世界性的重要营养兼药用的商品，还可以加工成葡萄干、葡萄汁、葡萄籽饮料、葡萄籽油等常见产品。</p>,2637595,君子若容,1500466218003,0,0
2,1003488810,1013388715,,,苹果，味道甘甜水分足，脆香好吃,1021862232,西瓜太郎与桃太郎,1500458423053,0,0
2,1003488810,1013384654,,,<p>新郑大枣 又大又甜O(∩_∩)O</p><p>樱桃沟的 樱桃和葡萄，葡萄有种叫 玫瑰香葡萄 ，汁水流出来超级香！</p><p>还有中牟的西瓜，瓤多还甜，最重要是价格便宜\(^o^)/<br ></p>,1023933413,迩S锉,1500451898714,0,0
2,1003488810,1013384566,,,荔枝，芒果，这里的一个特点就是甜，酸中也不失甜。,1021371080,纸饭馆,1500449010905,0,0
2,1003488810,1013385511,,,家长是广西的，每次回去吃的水果就是菠萝蜜，荔枝，龙眼，红光橙，百香果这些。,1024253161,福尔摩占,1500447782541,0,0
2,1003488810,1013387315,,,<p>我的家乡在广州这边，所以荔枝可以说就是我们这边的特产！</p><p>荔枝：味甘、酸、性温，入心、脾、肝经；可止呃逆，止腹泻，是顽固性呃逆及五更泻者的食疗佳品，同时有补脑健身，开胃益脾，有促进食欲之功效。因性热，多食易上火。荔枝木材坚实，纹理雅致，耐腐，历来为上等名材。</p>,1027022913,mooc1495506038320,1500433823247,0,1
2,1003488810,1013387247,,,我的家乡属于温带，故盛产苹果、梨、桃、樱桃、柿、枣等水果，一年四季分明，符合春生、夏长、秋收、冬藏的自然规律。,12481621,楊展,1500430392274,0,0
2,1003488810,1013388148,,,家乡主要水果产品是柑橘，最大的特点大约是便宜好养。城市里大约一元一斤，乡下就几毛钱不等。花开的时候特别香。,1027560142,周灵叶,1500424816430,0,0
2,1003488810,1013389120,,,<p>我家在泸州，这边产荔枝、柑桔、龙眼，跟其它地方差不多，荔枝要晚熟些。</p>,1015867369,raorao126,1500423889107,0,0
2,1003488810,1013384152,,,我的家在河北涿州，那里主要的果树就是苹果，柿子啊，还有枣树和梨，杏等,7867473,mylovegll,1500422835937,0,1
2,1003488810,1013377384,,,<p>无花果，枇杷，葡萄，我们家乡还有蓝莓种植基地</p>,1027541887,HZAU2017304220307,1500385853926,0,0
2,1003488810,1013380150,,,<p>我的家乡在陕西，水果品种非常丰富，有苹果、梨、桃、杏、李、枣、葡萄、猕猴桃、石榴、樱桃、柿子……陕西位于猕猴桃最适宜生长的北纬18-34度地区，品质非常好。陕西有名的火晶柿子皮薄味甜，中外闻名。临潼的石榴粒大多汁，加之骊山和华清池也蜚声中外，名满天下。</p>,2789885,lengjian,1500383011102,0,0
2,1003488810,1013379098,,,<p>杨梅、梨子、葡萄。</p><p>杨梅特点就是红豆时候是农历5月底，基本在端午节后面，品种很多，最好的是一种在晚稻杨梅成熟的时候上市的杨梅。</p><p>梨子有很多品种，有黄梨子、红梨等。</p><p>葡萄按颜色分两种，绿色和紫色</p>,1018367045,宝宝爱穿越,1500379627064,0,0
2,1003488810,1013377226,,,<p>枇杷，桃，柑橘，水果</p>,1016099538,深知梦,1500372666522,0,0
2,1003488810,1013376881,,,甘肃，静宁，苹果。,1020695415,子时落了雨,1500370063781,0,0
2,1003488810,1013377174,,,我们家乡可以说很多水果都有种植，但比较有特色的就是桃子，各种种类的桃子从四五月份开始到十月份，层出不穷，不同种类的桃子根据其生长环境（如：光照，水，土壤等）不同也会有不同的味道，我很喜欢我们家特殊的一棵桃树的桃子，一般我都不吃其他树上的，还有我喜欢一个结果很晚的一种桃子，大概十一假期那个时候才会成熟，它好像长不熟，我没看见过它带颜色，成熟之后就是白色，味道酸酸甜甜的，我很喜欢，我们那里说桃子都说俗语，我其实也不知道那些桃子具体学名叫什么。,1028404703,mooc_angela,1500368664795,0,1
2,1003488810,1013373725,,,<p>回老师在话：仆人的家在四川成都。帮助主人照看一颗樱桃树，一颗琵琶树。特征：樱桃树绿叶，叶面柔软，每年春季开花，浅色的小花，夏季结果，呈现粉红色，味道酸甜。琵琶树绿叶较厚，叶面较樱桃的稍大，按时候接黄色果子。他们都是喜爱温带潮湿气候，对阳光格外需要的果树O(∩_∩)O~</p>,1019186007,叶升酥羊,1500353446353,0,2
2,1003488810,1013375559,,,<p>关中腹地温带气候偏多一点，平原多苹果，梨，需要光照的西瓜葡萄也可以种，往南秦岭山麓猕猴桃多一点。</p>,6091767,双面维娜妮卡,1500350335723,0,1
2,1003488810,1013371817,,,<p>我家乡的水果最著名的是白梨和苹果，其他有李子、杏、山楂、枣、葡萄、草莓、桃。都是北方水果，爽口、甜度大，苹果和梨可以保存半年以上。</p>,1017701782,zmooc1918,1500350209222,0,1
2,1003488810,1013374121,,,<p>在我的家乡就是春有枇杷、夏有龙眼、桃李、荔枝、秋有猕猴桃、柚子、猕猴桃、百香果、冬有柑桔了。就龙眼来说，又称桂圆，它的营养价值很高，将它晾晒干后是另一种食用方式，也直接作为药用，入药。</p>,1028219494,溺堑,1500297211804,0,2
2,1003488810,1013371234,,,我们这里最多的是桔子，西瓜，杨梅等。桔子和杨梅属于常绿叶果树，桔子也可分为柑桔和碰柑，柑桔较为圆大，表皮颜色较深，味道较甜，碰柑颜色较浅，形状较小，略带辛味。西瓜也分为早熟与晚熟瓜。我们这的杨梅味道酸甜，多汁，是备受喜爱的水果。,1028368710,mooc1500181530760,1500293146970,0,1
2,1003488810,1013371198,,,香橼，外果皮硬，味苦，中果皮绵绵的是主要食用部分，靠近种子的部分味酸，抹上蜂蜜蒸着吃可以止咳,1027736392,江ooo,1500291068013,0,1
2,1003488810,1013367993,,,我的家乡比较常见的有枇杷树，是常绿果树，应该是亚热带果树，皮薄，肉多，很甜，大概在每年的春末夏初成熟，我们这边也有水蜜桃，葡萄,1018298679,深悟,1500283589179,0,1
2,1003488810,1013369623,,,<p>河北 梨 &nbsp;生津止渴</p>,2882196,舞鞋生尘,1500274586926,0,2
2,1003488810,1013369589,,,<p>我家乡的水果主要有苹果、梨、桃、柿子、山楂、杏等。桃、杏在夏季成熟，苹果、梨、柿子、山楂在秋季成熟。我们这儿温差大苹果含糖量高，口感很好！桃，杏现在正是成熟时节，瓜果飘香欢迎大家品尝。</p>,1016575388,高慧宇2015306201730,1500273630577,0,1
2,1003488810,1013365657,,,<p>&nbsp;我的家乡在广西，这边的特产水果是荔枝，而且各个地方的荔枝种类不一样，欢迎朋友来广西品尝</p>,1028081536,布恩迪亚-奥雷里亚诺,1500262209389,0,1
2,1003488810,1013370045,,,<p>我家乡这边比较常见的有樱桃，梨，柚子，西瓜都挺好吃的。感觉还比较甜。</p>,1020135808,峨眉派小道姑,1500213712589,0,1
2,1003488810,1013362768,,,<p><strong>我的家乡在河南淮河的附近，要说特色水果应该算是没有，，，我们这有的水果其他的地方都有，要说种类也还行 就是没有特点说不上特色 哈哈哈 心塞塞，，，难道是因为地处中原，不偏南也不偏北 &nbsp; &nbsp;就是技多而不精的意思 类型还是说下吧 有 梨 桃子 山恒子 西瓜 地瓜 甜瓜 苹果瓜 葡萄也能生长 柿子还不错 甘蔗算吗 都是些常见的水果 对就是又种水稻又种小麦那地</strong><br ></p>,1015209550,紫锡,1500194107108,0,1
2,1003488810,1013363637,,,我的家乡在新疆，这里的水果特点是&quot;甜度高&quot;。日夜温差大，高强度的日照都帮助水果贮存更多糖分。例如哈密瓜、葡萄、红枣、石榴等。但是冬天的低温也使水果市场形成了鲜明的反差，只能靠进口外地水果来维持市场供求。,1023086819,冷藏mooc,1500179726417,0,2
2,1003488810,1013364471,,,我的家乡在河南南阳，这里的特产是一种桃子，本地人称朱砂红，指桃子颜色鲜艳红润。其味道甜美，有一种清甜香气。很受欢迎。,1016500994,听雪吟,1500168647719,0,1
2,1003488810,1013360553,,,<p>我家乡的特色水果——金顶谢花酥梨，宁陵金顶谢花酥梨有700多年的栽培历史，种植面积达22万亩，我们称之为万亩梨园，且通过了“国家绿色产品”的认证，果品色泽金黄，果形美观，皮薄肉嫩，脆甜无渣，汁水多，1998年曾被国家农业部列为全国惟一优质酥梨生产基地县，有“中国酥梨之乡”的美誉；除了梨品质优良之外，种植历史也比较悠久，这里的梨树有上百年的历史，且每年都举行梨花节活动，形成了梨园景区，景区目前已成为集观光、游览、休闲、度假、餐饮、娱乐、购物于一体，功能齐全、设施完备的休闲旅游目的地，且四级均有景可观，形成了“春赏花、夏乘荫、秋品果、冬观枝”的四季美景。</p>,6944953,ndmali,1500154440365,0,2
2,1003488810,1013360422,,,<p>坐标上海。就知道南汇的西瓜很好吃！</p>,1016618255,世界尽头1冷酷仙境,1500125100554,0,1
2,1003488810,1013361300,,,<p>我家乡的水果主要有苹果、梨、桃、柿子、山楂、杏等。桃、杏在夏季成熟，苹果、梨、柿子、山楂在秋季成熟。我们这儿温差大苹果含糖量高，口感很好！桃，杏现在正是成熟时节，瓜果飘香欢迎大家品尝。</p>,1019524812,mooc147247188831,1500121642852,0,0
2,1003488810,1013363096,,,<p>我的家在湖北当阳市，我们这里的特色水果是金水柑，是柑橘的一种。当阳金水柑果实橙红光亮、汁多化渣，浓甜爽口、风味醇香。金水柑，又称椪柑，被誉为“远东柑桔之王”。其味酸甜适中，食后味浓甜，花渣爽口，糖酸比值高达15-24.1，含维生素和胡萝卜素等多种营养成分，可食率高，一般单果重120-140G，果蒂具放射沟，果形高桩或扁圆，以高桩形为佳，其果形指数为0.8-1，皮橙红或橙黄色，果皮蜡质层厚，皮松易剥，椪柑树形高大、紧凑，主枝直立，枝条削尖度小。</p>,1019832318,mooc笑,1500114628720,0,2
2,1003488810,1013357762,,,"我的家乡是美丽的河北邯郸，可能很多朋友来过，那就会知道魏县大鸭梨久负盛名，已有2000多年的种植历史，由<span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >，南北朝著名科学家贾思勰曾在其著作《齐民要术》中对魏县鸭梨种植情况作过详细描述，清朝知县毛天麒曾留下""长风响梨叶，秋光遍原埠""的赞誉诗句。由</span>于优良的土壤和气候特点，梨子个大皮薄汁甜，平均单果达225克重，最重的有650克，而且核小渣少，具有香，甜，酸的一梨三味特点，深受广大消费者的喜爱。",1028176230,星星mooc323,1500093468100,0,0
2,1003488810,1013358444,,,"我的家乡在重庆酉阳。

世界上有两个桃花源，一个在您心中，一个在重庆酉阳！！嘿嘿，首推桃子
<img src='http://edu-image.nosdn.127.net/41895A697FC248746EB4B3DE3A50DE68.jpg'  />

<img src='http://edu-image.nosdn.127.net/9389929977AFD04B5D5A83048C9987D1.jpg'  />
其次，沙子空心李，沙子空心李因果肉与核分离而得名
<img src='http://edu-image.nosdn.127.net/EEAD0BD70D63CA5EC91160D78F5E8C08.jpg'  />",1023091282,hellobetterme,1500047063049,0,1
2,1003488810,1013355519,,,我的家乡在湖北襄阳，我们这边有一个不太有名但是很好吃不太酸的柑桔。柑橘是乔木果树，常绿果树叶片终年常绿，柑果类果树，果实耐运输、易储存。,1028325594,一块西瓜呀,1500042805499,0,1
2,1003488810,1013353629,,,烟台红富士，甜脆,1023955263,王迎港,1500042608029,0,0
2,1003488810,1013354587,,,<p>我的家乡是聊城，最出名的是冠县鸭梨，水果：果实大而美，肉质细脆多汁，香甜、较耐贮。</p>,4467823,山东聊城常滨,1500041679591,0,0
2,1003488810,1013354572,,,"<img src='http://edu-image.nosdn.127.net/C6B4623F7E4B88137844CBDFFECA3C24.jpg'  />

在广西最有特色的水果恐怕是黄皮了，在武汉读书的四年我还没见到过，在网上一查，原来是气候要求比较高。果子有鸡心型的也有圆形的，果肉很少，有小小的果子里还有很多籽，成熟的季节大概是七月左右。鸡心型的果子一般比较大也比较甜，果肉比较厚；圆形的吃起来有一些些涩，但是有回甘。黄皮做成的黄皮酱酸酸甜甜的，夏天用来下面或是沾卷粉都非常清爽好吃～另外黄皮是清热下火的，夏天和荔枝龙眼一起吃，还可以解暑降火，缓解吃荔枝龙眼后容易喉咙肿痛的症状。黄皮树树形好看，也常用作行道树，夏天成熟的时候既可以遮阴，也可以吃果，可以说是非常有价值了～",1027682516,AttaLiang,1500039835844,0,0
2,1003488810,1013355412,,,<p>家乡是在潮汕地区。主要的特色水果是柑橘，以潮州焦柑为最。是典型的常绿果树，亚热带果树。皮薄，汁多。大多在开春时节上市。每家每户大多逢时节会大量采购，不仅作为一种祭拜祖先的贡品，更是饭后消食，健脾养胃的好水果。因此也收到大众的喜爱。</p>,1027251059,肖晓晓,1500035735591,0,0
2,1003488810,1013357303,,,<p>大枣，里面有拉丝，很甜</p>,1020297297,一介半丁,1500034337912,0,0
2,1003488810,1013353455,,,"坐标洛阳，一直对这方面了解较少，简单说几个。（不放图不投毒）
首先，洛宁的西瓜。这个应该算是已经做出了品牌，不论是混迹各大菜市场的家庭妇女，亦或是两耳不闻窗外事的学生，都知道：洛宁的西瓜——那叫一个甜！
其次，新安的樱桃。如果你偶然来这里旅游，那么一定能听说不得不去的景区——樱桃沟。是的，新安人把樱桃变成了旅游资源，这的确是很成功的推广范例。
最后，随处可见的枇杷。六七月份，枇杷成熟季，尚且青涩的枇杷都被调皮的孩子一一摘下，酸的咧了嘴，还是无比开心。
——————————
最后的最后，稍微回忆下我的高中。曾经和同学一起盘点过学校的果树：行政楼前的李子山楂，一部楼后有枇杷，寝室前后樱桂香，还有二部旁边大桃砸（哈哈哈）。",1028159448,甘瓜清泉,1500030109795,0,1
2,1003488810,1013356293,,,<p>&nbsp; &nbsp; &nbsp;浆水苹果是河北省邢台市邢台县浆水镇的特产。浆水苹果出产于太行山最绿的地方——河北省邢台县浆水镇，这里地势西高东低，平均海拔在500米以上，土层深厚、排水良好，有机质含量高且无污染，优越的自然条件使得浆水苹果色泽艳丽，果面鲜洁，饱满圆润，酥香浓郁，苹果含糖量高且富含多种对人体健康有益的有机质。苹果色泽艳丽，果面鲜洁，饱满圆润，酥香浓郁，苹果含糖量高且富含多种对人体健康有益的有机质。</p>,1027544840,小魏晋,1500029842306,0,0
2,1003488810,1013355259,,,我的家乡是河南，在西北方向上，有无花果，在信阳这些南边的地市有板栗，,1026723514,学海中的一叶小舟,1500022418157,0,0
2,1003488810,1013354335,,,怎么感觉没有呢，遍地玉米小麦,8114158,莫负自己,1500021816432,0,0
2,1003488810,1013353280,,,<p>老家在安徽天柱山，没有特色水果，有各种茶叶；天柱剑毫，天柱玄月，天柱山野茶........</p>,6331623,房地产大亨,1500019114589,0,0
2,1003488810,1013356116,,,<p>我的家乡在大西北，塞上明珠宁夏，北方水果苹果、梨、桃，李、杏、葡萄都有，每个县又有其独特盛产的水果，如灵武大枣，个头大，脆而甜。中卫富含硒的大西瓜硒砂瓜，中宁的枸杞闻名全国......</p>,1914283,完美如水,1500018064730,0,0
2,1003488810,1013354123,,,<p>陕西苹果 全国最好的</p>,1021593215,努力哦,1500013528926,0,0
2,1003488810,1013350940,,,<p>苹果，梨，李子，桃等。</p>,3089158,双林寺行者,1500004943755,0,0
2,1003488810,1013347916,,,<p>我的家乡有李子、蓝莓等。</p>,2372974,教学相对论,1499999305132,0,0
2,1003488810,1013347876,,,<p>辽西&nbsp;水果不要有&nbsp; 苹果，梨，杏，枣，桃，葡萄。</p><p>枣是辽西的特色。</p><p>百度百科显示：是鼠李科落叶灌木或小乔木植物枣树，也是枣树的成熟果实。在中国各地都有栽培。花小多蜜，是一种蜜源植物。果实枣，长圆形，未成熟时绿色，成熟后褐红色。可鲜食也可制成干果或蜜饯果脯等。营养丰富，枣的品种繁多，大小不一，果皮和种仁药用，果皮能健脾，种仁能镇静安神；果肉可提取维生素C及酿酒；核壳可制活性炭。去水分的红枣肉还是加工红糖的原料。成熟的大红枣含有天然的果糖成分，还含有蛋白质、钙、铁、镁、胡萝卜素、维生素C、B1、B2等人体需要的微量元素。</p><p>全国各地都能栽让我有些意外。但辽西的枣仍有辽西的特色，秋季的枣，又脆又甜。国为辽西的干旱，强的日照，大的温差。咬一口会冒水的那种脆！</p><p><br ></p>,11184596,十二色云,1499996920270,0,0
2,1003488810,1013349738,,,我家是常州的，属于温带季风气候。若说常州，最主要的水果就是葡萄了。在我周围有很多很多的葡萄园，应该是葡萄种植区吧！在夏天很多人会去葡萄园里摘葡萄，最后的葡萄会被葡萄酒厂家承包。现在，由于技术的进步，葡萄种类特别多，印象中还吃过有牛奶味的葡萄！葡萄是一种有颜色的水果，在夏天吃既消暑又可以抗衰老。秋冬落叶，春夏长叶。是一种很美味的水果！,1021850952,ICEBERGmooc9,1499995705864,0,0
2,1003488810,1013350739,,,<p>家乡泉州，有本地产的芒果，个头小，味道比别处的好，现在正是成熟的时期。而最让外地人不解的是，泉州人爱蘸着酱油吃，呵呵。<br ></p>,7472497,m15059816636,1499993535744,0,0
2,1003488810,1013346772,,,家乡海南，芒果为漆树科杧果属常绿大乔木，别称马蒙、抹猛果、莽果、望果等，著名热带水果之一 ，所含有的维生素A的前体胡萝卜素成分之高是所有水果中少见的，维生素C含量也不低，矿物质、蛋白质、脂肪、糖类等也是其主要营养成分。,1018395310,遇我予我,1499987810187,0,0
2,1003488810,1013348716,,,<p>湖北人，地处亚热带，特色水果比较多，罗田的板栗和柿子、宜昌的蜜柑、秭归的甜橙、建始猕猴桃、宣恩贡水白柚都是地方特色，再加上现代园艺设施的发展西瓜、葡萄、草莓等栽培都很普遍。<br ></p>,4044303,0080014,1499982951722,0,0
2,1003488810,1013349626,,,<p>北京房山的柿子很出名，个较大</p>,3268785,Sheilazhang,1499964635890,0,0
2,1003488810,1013348685,,,我家在河南省，给我印象最深的是我邻居家的那颗桑葚，一到夏季成熟的时候，我和小伙伴们就去偷吃。红的时候就可以吃，红的时候酸，等变成黑的时候特别甜。不过挺奶奶说吃多了不好，吃多了流鼻血！,1017493283,阳光追上了黑夜,1499962345128,0,0
2,1003488810,1013350619,,,"我的家乡是内蒙古乌海，这里算是沙漠中的工业城市。这里最著名的就是葡萄，现在有葡萄之乡的美称。因为葡萄的盛产，还有著名的酒庄――汉森酒业的葡萄酒庄在这里。看广告上说，乌海的地理位置和法国的葡萄酒庄在同一条纬线上，所以地理环境和阳光照射差不多，使这里的葡萄足以与那里媲美。作为本地人，说真心话，这里的葡萄确实比其他地方的好吃。这些年主要有传统品种龙眼、无核白、玫瑰香、马奶、园白、巨蜂等。种类繁多，每一种都会让人觉得很好吃，因为阳光照射比较适宜和这里的温度情况，葡萄都特别甜。
<img src='http://edu-image.nosdn.127.net/F37B6E3CEE08D06AD5DBAFC9784CCD65.jpg'  />",1025851906,我不只是牙医,1499959801067,0,0
2,1003488810,1013351547,,,<p>软籽石榴</p>,5092878,华谋,1499959462522,0,0
2,1003488810,1013350528,,,我的家乡在北方的黑龙江省，特色水果不是很清楚但是我们这里有地产苹果国光，也许很多同学没见过，它比较小，青色的稍带红色，味道酸甜，和一般的富士什么的不同。,7874721,暴冬月,1499953355520,0,0
